review_id,customer_id,product_id,rating,review_text,sentiment_label,review_date
R01737,C03346,P0001,3,Nothing special,Neutral,2024-08-01
R01738,C00192,P0024,4,Nice product,Positive,2025-09-03
R01739,C04583,P0007,1,Terrible experience,Negative,2025-09-29
R01740,C03493,P0033,4,Nice product,Positive,2024-10-17
R01741,C02074,P0021,1,Very disappointed,Negative,2025-08-17
R01742,C04137,P0004,3,Okay for the price,Neutral,2025-10-01
R01743,C02426,P0006,5,Worth every penny,Positive,2024-06-23
R01744,C02141,P0022,2,Delivery was late,Negative,2025-12-18
R01745,C04177,P0032,5,Amazing product,Positive,2026-01-28
R01746,C01104,P0001,1,Not worth the money,Negative,2025-12-23
R01747,C01485,P0002,2,Not fully satisfied,Negative,2026-04-17
R01748,C01861,P0030,2,Delivery was late,Negative,2025-08-29
R01749,C02268,P0025,2,Delivery was late,Negative,2024-09-04
R01750,C01952,P0017,2,Delivery was late,Negative,2025-08-19
R01751,C00711,P0033,5,Worth every penny,Positive,2025-07-13
R01752,C00348,P0043,3,Okay for the price,Neutral,2025-08-13
R01753,C00082,P0016,2,Delivery was late,Negative,2026-02-06
R01754,C01456,P0038,1,Not worth the money,Negative,2025-02-12
R01755,C03279,P0013,2,Expected better quality,Negative,2025-01-21
R01756,C03658,P0014,4,Nice product,Positive,2024-06-30
R01757,C02363,P0013,4,Satisfied with purchase,Positive,2024-07-29
R01758,C03428,P0026,4,Nice product,Positive,2025-03-23
R01759,C01016,P0025,4,Good quality,Positive,2024-09-17
R01760,C02394,P0035,5,Amazing product,Positive,2026-04-28
R01761,C04789,P0002,4,Works as expected,Positive,2024-08-13
R01762,C03620,P0027,3,Could be better,Neutral,2025-07-28
R01763,C01753,P0021,2,Not fully satisfied,Negative,2025-07-14
R01764,C02570,P0038,1,Very disappointed,Negative,2026-01-24
R01765,C01558,P0011,2,Expected better quality,Negative,2025-02-13
R01766,C01683,P0008,5,Highly recommended,Positive,2025-08-20
R01767,C00960,P0035,1,Not worth the money,Negative,2025-03-13
R01768,C02820,P0012,5,Highly recommended,Positive,2025-11-21
R01769,C00751,P0021,3,Could be better,Neutral,2024-09-05
R01770,C01017,P0031,5,Amazing product,Positive,2025-09-15
R01771,C04265,P0005,5,Excellent quality,Positive,2025-12-12
R01772,C01217,P0030,2,Expected better quality,Negative,2025-03-04
R01773,C04039,P0030,3,Could be better,Neutral,2025-03-16
R01774,C03861,P0018,4,Satisfied with purchase,Positive,2026-05-06
R01775,C01004,P0002,4,Nice product,Positive,2024-08-30
R01776,C01690,P0002,5,Highly recommended,Positive,2025-06-04
R01777,C01656,P0030,5,Excellent quality,Positive,2025-07-08
R01778,C04572,P0040,3,Nothing special,Neutral,2026-02-12
R01779,C00910,P0009,5,Very satisfied,Positive,2025-03-19
R01780,C02837,P0018,3,Could be better,Neutral,2025-10-28
R01781,C03721,P0035,4,Good quality,Positive,2026-04-18
R01782,C01946,P0005,2,Expected better quality,Negative,2025-03-27
R01783,C02444,P0041,5,Worth every penny,Positive,2025-06-14
R01784,C01783,P0034,4,Nice product,Positive,2024-09-05
R01785,C04985,P0038,3,Okay for the price,Neutral,2025-07-30
R01786,C00968,P0030,4,Nice product,Positive,2024-06-18
R01787,C04488,P0039,1,Very disappointed,Negative,2026-05-12
R01788,C01224,P0004,1,Very disappointed,Negative,2026-02-26
R01789,C00133,P0004,4,Works as expected,Positive,2024-06-27
R01790,C03312,P0019,3,Okay for the price,Neutral,2025-12-13
R01791,C01793,P0022,5,Highly recommended,Positive,2024-09-09
R01792,C04097,P0011,5,Highly recommended,Positive,2026-05-04
R01793,C03125,P0020,3,Average product,Neutral,2026-01-24
R01794,C04554,P0034,4,Good quality,Positive,2025-01-02
R01795,C00475,P0027,3,Nothing special,Neutral,2024-11-26
R01796,C03366,P0041,3,Okay for the price,Neutral,2026-05-15
R01797,C02313,P0007,5,Very satisfied,Positive,2024-08-07
R01798,C02027,P0038,5,Excellent quality,Positive,2026-04-25
R01799,C03046,P0005,4,Works as expected,Positive,2024-06-30
R01800,C04507,P0038,5,Highly recommended,Positive,2026-02-28
R01801,C01678,P0019,4,Satisfied with purchase,Positive,2025-03-17
R01802,C03685,P0034,3,Average product,Neutral,2026-02-08
R01803,C01486,P0030,5,Very satisfied,Positive,2026-05-31
R01804,C02126,P0021,1,Very disappointed,Negative,2025-03-25
R01805,C04104,P0027,4,Satisfied with purchase,Positive,2025-07-09
R01806,C04978,P0011,3,Average product,Neutral,2025-12-27
R01807,C03818,P0034,5,Amazing product,Positive,2026-04-28
R01808,C04199,P0020,2,Expected better quality,Negative,2025-06-14
R01809,C03986,P0001,4,Good quality,Positive,2024-07-02
R01810,C03726,P0040,3,Nothing special,Neutral,2025-06-01
R01811,C01910,P0030,5,Highly recommended,Positive,2024-07-30
R01812,C02339,P0025,5,Excellent quality,Positive,2025-03-17
R01813,C02689,P0039,4,Works as expected,Positive,2026-05-18
R01814,C01253,P0033,5,Highly recommended,Positive,2024-06-25
R01815,C03764,P0040,3,Could be better,Neutral,2025-08-12
R01816,C03614,P0024,5,Worth every penny,Positive,2025-11-08
R01817,C03405,P0019,2,Not fully satisfied,Negative,2025-06-15
R01818,C02523,P0040,4,Works as expected,Positive,2026-03-02
R01819,C04550,P0007,4,Nice product,Positive,2026-02-25
R01820,C01615,P0002,4,Works as expected,Positive,2025-10-29
R01821,C02881,P0012,3,Nothing special,Neutral,2025-06-15
R01822,C04177,P0030,3,Could be better,Neutral,2026-04-12
R01823,C02334,P0013,1,Poor quality,Negative,2025-12-12
R01824,C04326,P0036,5,Worth every penny,Positive,2025-06-09
R01825,C01680,P0033,5,Highly recommended,Positive,2025-04-29
R01826,C03490,P0010,5,Very satisfied,Positive,2024-08-27
R01827,C02939,P0003,1,Not worth the money,Negative,2025-02-14
R01828,C00300,P0021,5,Worth every penny,Positive,2024-10-29
R01829,C02679,P0003,5,Excellent quality,Positive,2026-05-24
R01830,C01077,P0006,4,Satisfied with purchase,Positive,2024-06-18
R01831,C04227,P0014,5,Amazing product,Positive,2024-10-31
R01832,C04180,P0010,4,Works as expected,Positive,2025-12-21
R01833,C03525,P0031,5,Highly recommended,Positive,2025-06-05
R01834,C03183,P0001,2,Expected better quality,Negative,2025-02-05
R01835,C01133,P0012,2,Delivery was late,Negative,2024-10-23
R01836,C02990,P0029,5,Very satisfied,Positive,2025-01-19
R01837,C04115,P0023,5,Very satisfied,Positive,2025-09-30
R01838,C03953,P0014,5,Worth every penny,Positive,2024-10-09
R01839,C00923,P0019,5,Highly recommended,Positive,2025-11-25
R01840,C02142,P0017,4,Good quality,Positive,2025-02-10
R01841,C03525,P0030,5,Worth every penny,Positive,2025-06-02
R01842,C01258,P0004,2,Delivery was late,Negative,2025-12-23
R01843,C00072,P0041,2,Not fully satisfied,Negative,2024-11-16
R01844,C03478,P0021,4,Good quality,Positive,2025-05-07
R01845,C00735,P0016,4,Nice product,Positive,2026-03-23
R01846,C03008,P0036,3,Nothing special,Neutral,2025-11-29
R01847,C00171,P0018,5,Very satisfied,Positive,2025-11-12
R01848,C01908,P0021,5,Very satisfied,Positive,2026-01-25
R01849,C04519,P0001,3,Nothing special,Neutral,2024-09-11
R01850,C03950,P0012,5,Amazing product,Positive,2025-05-06
R01851,C02779,P0039,5,Excellent quality,Positive,2025-06-20
R01852,C02400,P0025,5,Worth every penny,Positive,2026-01-24
R01853,C04787,P0007,1,Terrible experience,Negative,2026-05-02
R01854,C01345,P0031,5,Worth every penny,Positive,2025-09-20
R01855,C04674,P0003,3,Nothing special,Neutral,2024-08-15
R01856,C03502,P0023,2,Not fully satisfied,Negative,2026-05-27
R01857,C02275,P0025,4,Works as expected,Positive,2024-07-28
R01858,C01086,P0027,5,Excellent quality,Positive,2024-09-10
R01859,C04156,P0038,4,Works as expected,Positive,2025-12-03
R01860,C02077,P0002,4,Satisfied with purchase,Positive,2025-12-12
R01861,C00074,P0038,5,Excellent quality,Positive,2026-05-02
R01862,C01094,P0039,4,Works as expected,Positive,2025-08-14
R01863,C03762,P0039,4,Works as expected,Positive,2025-01-07
R01864,C00862,P0033,4,Nice product,Positive,2024-12-20
R01865,C03067,P0007,1,Very disappointed,Negative,2026-05-09
R01866,C02313,P0004,3,Nothing special,Neutral,2025-05-22
R01867,C02302,P0004,5,Very satisfied,Positive,2026-01-27
R01868,C01630,P0032,3,Nothing special,Neutral,2026-04-26
R01869,C00506,P0014,5,Highly recommended,Positive,2026-03-06
R01870,C01021,P0033,4,Works as expected,Positive,2024-06-28
R01871,C03069,P0014,2,Expected better quality,Negative,2024-12-30
R01872,C00072,P0013,3,Okay for the price,Neutral,2026-04-25
R01873,C02935,P0002,1,Not worth the money,Negative,2025-02-23
R01874,C03054,P0021,5,Worth every penny,Positive,2026-05-18
R01875,C00823,P0024,2,Delivery was late,Negative,2025-02-05
R01876,C04837,P0007,5,Excellent quality,Positive,2025-02-15
R01877,C01531,P0011,5,Very satisfied,Positive,2025-06-09
R01878,C02127,P0003,1,Not worth the money,Negative,2024-10-24
R01879,C00608,P0021,5,Highly recommended,Positive,2025-04-02
R01880,C03429,P0034,5,Amazing product,Positive,2025-10-03
R01881,C02989,P0011,4,Works as expected,Positive,2024-10-01
R01882,C01245,P0030,5,Very satisfied,Positive,2026-01-27
R01883,C00352,P0006,5,Very satisfied,Positive,2025-05-06
R01884,C04008,P0010,1,Poor quality,Negative,2025-03-13
R01885,C03402,P0026,4,Satisfied with purchase,Positive,2026-04-24
R01886,C02472,P0039,5,Excellent quality,Positive,2024-09-12
R01887,C02604,P0006,2,Expected better quality,Negative,2025-06-22
R01888,C00265,P0028,4,Good quality,Positive,2024-10-27
R01889,C01964,P0020,5,Very satisfied,Positive,2024-12-31
R01890,C02665,P0029,2,Delivery was late,Negative,2025-10-31
R01891,C03552,P0034,1,Terrible experience,Negative,2024-09-17
R01892,C01491,P0041,5,Very satisfied,Positive,2024-10-03
R01893,C00843,P0016,5,Worth every penny,Positive,2025-10-20
R01894,C02280,P0005,5,Highly recommended,Positive,2024-08-20
R01895,C01312,P0016,5,Very satisfied,Positive,2024-08-13
R01896,C00864,P0042,2,Delivery was late,Negative,2026-03-16
R01897,C01496,P0009,4,Works as expected,Positive,2024-09-17
R01898,C02318,P0010,4,Good quality,Positive,2024-08-14
R01899,C04904,P0033,4,Satisfied with purchase,Positive,2024-12-11
R01900,C00989,P0032,2,Delivery was late,Negative,2025-05-11
R01901,C01454,P0014,4,Satisfied with purchase,Positive,2024-12-31
R01902,C04462,P0008,2,Delivery was late,Negative,2025-07-06
R01903,C01561,P0002,5,Very satisfied,Positive,2025-08-11
R01904,C03236,P0022,1,Terrible experience,Negative,2026-04-17
R01905,C03020,P0003,5,Very satisfied,Positive,2025-11-01
R01906,C01778,P0043,5,Excellent quality,Positive,2026-02-23
R01907,C03876,P0014,5,Highly recommended,Positive,2025-10-15
R01908,C04292,P0005,5,Excellent quality,Positive,2025-11-25
R01909,C03016,P0010,5,Worth every penny,Positive,2025-11-11
R01910,C01099,P0018,5,Worth every penny,Positive,2024-10-01
R01911,C00401,P0017,5,Excellent quality,Positive,2025-12-31
R01912,C03690,P0034,5,Worth every penny,Positive,2025-05-14
R01913,C03745,P0006,4,Satisfied with purchase,Positive,2025-08-20
R01914,C00441,P0004,5,Highly recommended,Positive,2026-01-21
R01915,C04284,P0027,5,Amazing product,Positive,2024-07-11
R01916,C01792,P0001,3,Nothing special,Neutral,2025-09-29
R01917,C01467,P0032,4,Satisfied with purchase,Positive,2025-07-02
R01918,C00635,P0037,5,Worth every penny,Positive,2026-06-04
R01919,C01219,P0034,5,Amazing product,Positive,2025-05-24
R01920,C03964,P0006,5,Amazing product,Positive,2025-12-21
R01921,C03408,P0024,5,Excellent quality,Positive,2024-11-02
R01922,C01202,P0042,4,Satisfied with purchase,Positive,2025-06-14
R01923,C03168,P0023,3,Could be better,Neutral,2024-09-05
R01924,C00982,P0005,2,Expected better quality,Negative,2024-08-24
R01925,C03630,P0025,3,Nothing special,Neutral,2025-11-19
R01926,C00832,P0022,2,Not fully satisfied,Negative,2026-05-07
R01927,C03671,P0005,4,Nice product,Positive,2026-06-01
R01928,C04324,P0020,5,Excellent quality,Positive,2026-04-29
R01929,C02631,P0035,5,Very satisfied,Positive,2024-06-18
R01930,C02756,P0003,3,Average product,Neutral,2025-02-17
R01931,C03144,P0017,2,Expected better quality,Negative,2024-07-16
R01932,C04360,P0011,4,Nice product,Positive,2024-10-01
R01933,C00482,P0037,3,Okay for the price,Neutral,2025-08-13
R01934,C02867,P0013,5,Excellent quality,Positive,2026-01-17
R01935,C00522,P0028,4,Nice product,Positive,2025-10-22
R01936,C02717,P0025,4,Satisfied with purchase,Positive,2024-09-17
R01937,C00711,P0033,3,Could be better,Neutral,2025-07-13
R01938,C02775,P0020,5,Amazing product,Positive,2024-10-04
R01939,C01907,P0006,4,Nice product,Positive,2025-06-10
R01940,C01893,P0010,5,Highly recommended,Positive,2024-12-04
R01941,C00125,P0010,5,Amazing product,Positive,2025-09-01
R01942,C01602,P0027,3,Nothing special,Neutral,2025-12-31
R01943,C03256,P0006,5,Highly recommended,Positive,2024-12-01
R01944,C02828,P0003,3,Nothing special,Neutral,2025-04-21
R01945,C01585,P0019,1,Poor quality,Negative,2025-05-02
R01946,C02331,P0001,5,Worth every penny,Positive,2026-02-19
R01947,C01889,P0001,2,Delivery was late,Negative,2026-03-29
R01948,C00398,P0018,4,Works as expected,Positive,2025-08-24
R01949,C03001,P0022,1,Poor quality,Negative,2025-12-08
R01950,C02285,P0007,2,Expected better quality,Negative,2025-09-24
R01951,C01296,P0021,5,Amazing product,Positive,2024-10-08
R01952,C02997,P0032,4,Good quality,Positive,2025-12-02
R01953,C04138,P0016,5,Very satisfied,Positive,2025-02-13
R01954,C00109,P0010,2,Not fully satisfied,Negative,2025-06-03
R01955,C02479,P0034,2,Delivery was late,Negative,2026-01-04
R01956,C03106,P0027,2,Delivery was late,Negative,2024-11-02
R01957,C03732,P0005,5,Highly recommended,Positive,2025-03-06
R01958,C04452,P0020,5,Highly recommended,Positive,2026-05-24
R01959,C03355,P0015,2,Expected better quality,Negative,2026-02-04
R01960,C03063,P0002,4,Satisfied with purchase,Positive,2025-06-26
R01961,C01798,P0017,3,Okay for the price,Neutral,2026-04-07
R01962,C03077,P0014,5,Very satisfied,Positive,2024-10-14
R01963,C00149,P0030,3,Okay for the price,Neutral,2024-09-02
R01964,C04300,P0006,5,Very satisfied,Positive,2025-07-27
R01965,C03482,P0028,4,Satisfied with purchase,Positive,2024-11-23
R01966,C02096,P0018,4,Nice product,Positive,2026-05-19
R01967,C03183,P0001,1,Not worth the money,Negative,2025-02-05
R01968,C01633,P0021,2,Expected better quality,Negative,2025-11-28
R01969,C01990,P0039,5,Highly recommended,Positive,2025-08-15
R01970,C01300,P0029,4,Satisfied with purchase,Positive,2025-12-01
R01971,C03153,P0025,3,Average product,Neutral,2025-08-06
R01972,C03522,P0023,5,Worth every penny,Positive,2026-02-01
R01973,C02717,P0041,4,Satisfied with purchase,Positive,2026-02-06
R01974,C04978,P0023,4,Nice product,Positive,2025-12-10
R01975,C00289,P0017,4,Good quality,Positive,2025-09-12
R01976,C03668,P0038,3,Okay for the price,Neutral,2024-10-02
R01977,C04250,P0040,4,Nice product,Positive,2026-03-29
R01978,C04892,P0009,5,Excellent quality,Positive,2026-01-31
R01979,C01951,P0033,1,Terrible experience,Negative,2025-02-08
R01980,C02941,P0039,3,Average product,Neutral,2025-07-23
R01981,C02571,P0009,5,Very satisfied,Positive,2025-01-13
R01982,C04194,P0035,1,Terrible experience,Negative,2026-03-14
R01983,C03295,P0002,4,Nice product,Positive,2024-12-16
R01984,C01987,P0017,1,Poor quality,Negative,2024-09-17
R01985,C01323,P0037,5,Amazing product,Positive,2025-01-22
R01986,C02159,P0034,4,Nice product,Positive,2025-05-10
R01987,C01151,P0020,2,Delivery was late,Negative,2025-12-09
R01988,C02505,P0006,1,Terrible experience,Negative,2024-11-14
R01989,C01290,P0006,1,Not worth the money,Negative,2025-11-07
R01990,C02664,P0008,4,Nice product,Positive,2025-12-25
R01991,C01429,P0014,3,Okay for the price,Neutral,2025-06-16
R01992,C00844,P0032,5,Worth every penny,Positive,2026-05-21
R01993,C03426,P0032,5,Highly recommended,Positive,2026-04-09
R01994,C00941,P0018,5,Worth every penny,Positive,2024-12-14
R01995,C02847,P0004,5,Excellent quality,Positive,2025-10-26
R01996,C04274,P0007,5,Worth every penny,Positive,2024-10-23
R01997,C00504,P0039,4,Good quality,Positive,2025-01-27
R01998,C04209,P0011,2,Delivery was late,Negative,2025-07-26
R01999,C03840,P0001,2,Expected better quality,Negative,2024-12-24
R02000,C03387,P0012,1,Not worth the money,Negative,2026-06-01
R02001,C03786,P0011,5,Worth every penny,Positive,2024-06-29
R02002,C01626,P0011,4,Good quality,Positive,2025-12-21
R02003,C03627,P0007,1,Poor quality,Negative,2025-11-07
R02004,C02871,P0012,4,Satisfied with purchase,Positive,2026-03-21
R02005,C04781,P0029,5,Amazing product,Positive,2024-09-15
R02006,C03344,P0001,1,Not worth the money,Negative,2024-08-29
R02007,C03282,P0013,5,Excellent quality,Positive,2024-10-26
R02008,C01061,P0020,2,Expected better quality,Negative,2026-01-24
R02009,C03238,P0021,3,Okay for the price,Neutral,2025-12-31
R02010,C01131,P0035,3,Nothing special,Neutral,2025-02-12
R02011,C02620,P0009,2,Expected better quality,Negative,2026-01-13
R02012,C02088,P0032,5,Very satisfied,Positive,2025-09-23
R02013,C03632,P0043,4,Nice product,Positive,2026-04-29
R02014,C00657,P0041,3,Okay for the price,Neutral,2024-07-18
R02015,C03048,P0041,4,Works as expected,Positive,2025-10-14
R02016,C04055,P0028,1,Not worth the money,Negative,2025-05-05
R02017,C02594,P0026,5,Very satisfied,Positive,2025-09-08
R02018,C03722,P0001,3,Average product,Neutral,2026-06-10
R02019,C04234,P0004,5,Highly recommended,Positive,2025-11-27
R02020,C01249,P0001,5,Amazing product,Positive,2026-01-09
R02021,C02322,P0014,1,Very disappointed,Negative,2025-04-01
R02022,C02775,P0020,5,Worth every penny,Positive,2024-10-04
R02023,C00975,P0016,1,Not worth the money,Negative,2025-08-02
R02024,C01072,P0024,5,Excellent quality,Positive,2025-08-16
R02025,C02058,P0043,4,Nice product,Positive,2026-01-22
R02026,C03471,P0042,4,Nice product,Positive,2025-08-23
R02027,C03117,P0032,3,Okay for the price,Neutral,2025-02-22
R02028,C04647,P0004,5,Excellent quality,Positive,2026-05-22
R02029,C00981,P0021,5,Amazing product,Positive,2025-09-16
R02030,C02634,P0030,5,Very satisfied,Positive,2026-02-06
R02031,C01663,P0031,5,Highly recommended,Positive,2025-11-13
R02032,C01539,P0006,5,Worth every penny,Positive,2026-05-07
R02033,C04716,P0032,5,Worth every penny,Positive,2025-08-17
R02034,C01609,P0009,3,Okay for the price,Neutral,2025-04-26
R02035,C04273,P0004,1,Terrible experience,Negative,2025-02-14
R02036,C03762,P0004,5,Very satisfied,Positive,2025-06-14
R02037,C03218,P0004,5,Worth every penny,Positive,2025-05-20
R02038,C01476,P0017,3,Nothing special,Neutral,2025-12-28
R02039,C02575,P0036,5,Very satisfied,Positive,2025-12-01
R02040,C02241,P0001,3,Okay for the price,Neutral,2024-12-12
R02041,C04102,P0039,5,Worth every penny,Positive,2026-02-16
R02042,C04229,P0037,5,Worth every penny,Positive,2025-02-03
R02043,C03989,P0011,5,Worth every penny,Positive,2025-08-20
R02044,C01347,P0038,4,Satisfied with purchase,Positive,2025-04-20
R02045,C01879,P0037,5,Amazing product,Positive,2026-04-18
R02046,C04907,P0041,1,Very disappointed,Negative,2025-09-12
R02047,C00736,P0034,5,Worth every penny,Positive,2025-12-26
R02048,C04424,P0032,4,Works as expected,Positive,2026-05-15
R02049,C00649,P0024,2,Expected better quality,Negative,2024-08-16
R02050,C01084,P0018,4,Good quality,Positive,2024-10-24
R02051,C04291,P0042,3,Average product,Neutral,2026-03-29
R02052,C03592,P0012,5,Highly recommended,Positive,2024-12-25
R02053,C00489,P0035,4,Nice product,Positive,2025-02-26
R02054,C02807,P0035,4,Good quality,Positive,2026-03-24
R02055,C01613,P0012,1,Terrible experience,Negative,2025-12-23
