event_id,customer_id,event_type,event_date,device_type,traffic_source
E07118,C02449,Product View,2024-12-10,Tablet,Google
E07119,C00827,Purchase,2024-09-26,Desktop,Google
E07120,C02314,Checkout,2025-04-06,Desktop,Facebook
E07121,C02781,Visit,2025-07-03,Desktop,Direct
E07122,C04662,Checkout,2026-04-04,Tablet,Instagram
E07123,C00526,Visit,2026-04-23,Tablet,Facebook
E07124,C02170,Product View,2024-07-01,Desktop,Instagram
E07125,C01625,Product View,2024-07-09,Tablet,Google
E07126,C03917,Add To Cart,2024-07-28,Tablet,Google
E07127,C04654,Add To Cart,2026-05-24,Tablet,Direct
E07128,C04383,Checkout,2025-02-08,Tablet,Instagram
E07129,C03026,Add To Cart,2025-01-31,Tablet,Direct
E07130,C03931,Checkout,2025-04-12,Tablet,Instagram
E07131,C02091,Visit,2026-05-26,Tablet,Google
E07132,C04131,Purchase,2026-03-08,Mobile,Google
E07133,C00302,Visit,2024-07-01,Mobile,Facebook
E07134,C04803,Product View,2025-02-22,Desktop,Facebook
E07135,C02083,Add To Cart,2026-01-03,Tablet,Facebook
E07136,C03207,Product View,2026-02-01,Mobile,Facebook
E07137,C01690,Purchase,2024-08-31,Mobile,Facebook
E07138,C02490,Visit,2026-03-18,Mobile,Facebook
E07139,C02294,Checkout,2025-04-27,Desktop,Google
E07140,C00549,Add To Cart,2024-06-26,Desktop,Facebook
E07141,C00487,Visit,2024-12-16,Tablet,Instagram
E07142,C04260,Product View,2026-03-20,Desktop,Instagram
E07143,C01856,Visit,2024-07-27,Tablet,Instagram
E07144,C02503,Add To Cart,2026-04-07,Desktop,Direct
E07145,C02795,Product View,2025-05-25,Desktop,Google
E07146,C04332,Product View,2024-11-26,Mobile,Google
E07147,C02217,Purchase,2026-01-30,Mobile,Facebook
E07148,C01696,Product View,2025-07-30,Mobile,Direct
E07149,C02152,Checkout,2024-08-08,Tablet,Facebook
E07150,C04535,Purchase,2024-12-07,Tablet,Google
E07151,C00164,Add To Cart,2025-04-10,Tablet,Google
E07152,C02011,Checkout,2025-05-18,Tablet,Facebook
E07153,C01705,Visit,2025-12-27,Tablet,Direct
E07154,C00983,Visit,2024-12-09,Tablet,Facebook
E07155,C01747,Purchase,2025-09-22,Mobile,Facebook
E07156,C04570,Visit,2024-12-26,Mobile,Facebook
E07157,C01807,Product View,2024-10-05,Mobile,Direct
E07158,C04630,Checkout,2026-05-11,Mobile,Google
E07159,C00090,Visit,2025-05-09,Desktop,Google
E07160,C04046,Product View,2025-01-08,Mobile,Google
E07161,C01499,Visit,2026-03-15,Tablet,Facebook
E07162,C02997,Purchase,2026-02-12,Tablet,Facebook
E07163,C00939,Visit,2025-12-27,Mobile,Instagram
E07164,C01402,Visit,2025-01-30,Mobile,Google
E07165,C02706,Product View,2025-09-03,Mobile,Facebook
E07166,C02742,Purchase,2024-09-11,Desktop,Direct
E07167,C00836,Product View,2024-07-30,Desktop,Facebook
E07168,C04179,Product View,2024-06-17,Mobile,Google
E07169,C01424,Add To Cart,2026-05-13,Tablet,Instagram
E07170,C02987,Visit,2026-02-16,Mobile,Instagram
E07171,C02807,Checkout,2025-02-26,Mobile,Direct
E07172,C03112,Purchase,2025-06-11,Tablet,Direct
E07173,C00056,Visit,2026-03-07,Desktop,Instagram
E07174,C04938,Product View,2025-07-05,Tablet,Google
E07175,C01812,Product View,2025-07-22,Tablet,Direct
E07176,C01040,Visit,2026-05-23,Mobile,Facebook
E07177,C02672,Visit,2024-07-26,Desktop,Direct
E07178,C03850,Visit,2025-06-29,Desktop,Facebook
E07179,C00698,Add To Cart,2026-05-08,Mobile,Direct
E07180,C00312,Visit,2025-06-11,Mobile,Instagram
E07181,C01480,Product View,2025-07-22,Desktop,Instagram
E07182,C02744,Checkout,2024-11-12,Desktop,Facebook
E07183,C01622,Product View,2026-04-06,Desktop,Google
E07184,C02385,Add To Cart,2025-10-26,Tablet,Google
E07185,C01739,Add To Cart,2024-07-19,Desktop,Instagram
E07186,C01035,Visit,2025-06-09,Tablet,Instagram
E07187,C01613,Product View,2026-05-16,Mobile,Instagram
E07188,C01267,Visit,2025-06-09,Desktop,Google
E07189,C03590,Add To Cart,2024-07-31,Mobile,Facebook
E07190,C04215,Visit,2025-11-06,Tablet,Direct
E07191,C00453,Purchase,2025-01-24,Tablet,Google
E07192,C01244,Visit,2024-08-22,Desktop,Instagram
E07193,C02045,Visit,2026-02-20,Desktop,Instagram
E07194,C00962,Checkout,2025-04-14,Desktop,Instagram
E07195,C00625,Visit,2026-03-18,Tablet,Google
E07196,C01314,Visit,2025-07-14,Tablet,Facebook
E07197,C00505,Product View,2025-04-15,Tablet,Direct
E07198,C02224,Add To Cart,2024-10-18,Mobile,Google
E07199,C03853,Visit,2026-05-31,Mobile,Instagram
E07200,C01544,Product View,2025-04-02,Mobile,Google
E07201,C03516,Visit,2024-10-31,Tablet,Google
E07202,C02268,Visit,2026-06-01,Tablet,Facebook
E07203,C04363,Checkout,2025-03-29,Desktop,Instagram
E07204,C00010,Visit,2025-04-28,Tablet,Instagram
E07205,C00539,Purchase,2024-08-31,Mobile,Google
E07206,C01858,Visit,2025-12-20,Mobile,Direct
E07207,C03590,Checkout,2026-03-14,Mobile,Direct
E07208,C02600,Add To Cart,2024-12-20,Desktop,Direct
E07209,C03324,Checkout,2024-09-18,Desktop,Google
E07210,C02741,Product View,2024-09-26,Desktop,Direct
E07211,C00616,Product View,2025-06-11,Tablet,Facebook
E07212,C02189,Visit,2024-06-22,Desktop,Google
E07213,C03674,Visit,2025-10-10,Tablet,Instagram
E07214,C03074,Visit,2025-08-17,Desktop,Instagram
E07215,C04779,Add To Cart,2025-06-19,Desktop,Direct
E07216,C02219,Checkout,2025-07-10,Tablet,Facebook
E07217,C01828,Product View,2025-07-01,Desktop,Facebook
E07218,C02173,Checkout,2024-06-17,Mobile,Facebook
E07219,C02636,Purchase,2026-02-01,Mobile,Facebook
E07220,C02070,Visit,2024-10-22,Mobile,Direct
E07221,C03155,Add To Cart,2025-02-25,Tablet,Instagram
E07222,C03192,Visit,2024-07-22,Desktop,Google
E07223,C02404,Visit,2025-09-25,Tablet,Facebook
E07224,C04375,Visit,2024-07-09,Mobile,Facebook
E07225,C01638,Purchase,2024-11-05,Desktop,Instagram
E07226,C01514,Visit,2025-03-08,Tablet,Facebook
E07227,C04092,Visit,2024-12-29,Mobile,Instagram
E07228,C03405,Purchase,2026-04-16,Mobile,Google
E07229,C01806,Purchase,2025-02-18,Tablet,Direct
E07230,C02178,Product View,2025-03-16,Desktop,Google
E07231,C00404,Visit,2025-06-01,Desktop,Facebook
E07232,C04753,Visit,2026-03-06,Mobile,Instagram
E07233,C01901,Product View,2025-06-23,Tablet,Facebook
E07234,C02515,Checkout,2024-07-09,Desktop,Facebook
E07235,C03917,Add To Cart,2025-08-28,Mobile,Google
E07236,C00289,Visit,2025-04-11,Mobile,Facebook
E07237,C00127,Visit,2026-02-15,Tablet,Instagram
E07238,C01780,Product View,2026-04-20,Tablet,Instagram
E07239,C03559,Product View,2024-11-02,Desktop,Google
E07240,C01530,Add To Cart,2026-01-20,Tablet,Instagram
E07241,C02929,Checkout,2026-05-18,Mobile,Direct
E07242,C02170,Product View,2024-10-05,Tablet,Facebook
E07243,C03449,Product View,2024-09-13,Tablet,Direct
E07244,C00842,Product View,2025-01-16,Mobile,Google
E07245,C00590,Product View,2025-11-19,Tablet,Facebook
E07246,C02452,Product View,2025-03-27,Mobile,Google
E07247,C02602,Product View,2025-10-28,Tablet,Direct
E07248,C03102,Product View,2024-12-22,Mobile,Instagram
E07249,C04081,Checkout,2026-01-02,Mobile,Direct
E07250,C03035,Add To Cart,2026-04-11,Tablet,Direct
E07251,C02538,Visit,2026-05-26,Mobile,Instagram
E07252,C01906,Visit,2025-11-01,Mobile,Facebook
E07253,C03554,Product View,2025-06-10,Mobile,Direct
E07254,C03681,Visit,2025-12-14,Mobile,Instagram
E07255,C00926,Add To Cart,2024-08-25,Desktop,Instagram
E07256,C02146,Purchase,2025-06-02,Mobile,Google
E07257,C04095,Visit,2025-08-13,Desktop,Google
E07258,C01652,Visit,2024-11-10,Mobile,Google
E07259,C02774,Product View,2024-10-05,Tablet,Direct
E07260,C04400,Visit,2024-08-14,Tablet,Direct
E07261,C02796,Visit,2025-04-01,Mobile,Instagram
E07262,C04759,Product View,2026-04-26,Mobile,Instagram
E07263,C04664,Visit,2025-12-06,Mobile,Instagram
E07264,C01955,Purchase,2026-05-16,Tablet,Direct
E07265,C02485,Visit,2025-12-24,Tablet,Google
E07266,C02347,Visit,2025-11-21,Mobile,Direct
E07267,C04524,Visit,2025-07-15,Desktop,Direct
E07268,C00760,Checkout,2025-03-24,Tablet,Instagram
E07269,C02358,Visit,2024-10-25,Mobile,Google
E07270,C02695,Visit,2025-10-06,Mobile,Instagram
E07271,C02923,Purchase,2024-07-20,Mobile,Google
E07272,C02191,Add To Cart,2024-11-18,Mobile,Instagram
E07273,C01964,Product View,2024-12-11,Tablet,Google
E07274,C03513,Visit,2024-10-31,Mobile,Instagram
E07275,C00759,Add To Cart,2026-03-30,Tablet,Instagram
E07276,C04208,Checkout,2025-11-13,Desktop,Direct
E07277,C00972,Product View,2025-09-30,Mobile,Direct
E07278,C01904,Visit,2026-01-20,Mobile,Facebook
E07279,C00262,Product View,2025-08-22,Mobile,Instagram
E07280,C02723,Product View,2025-03-02,Desktop,Google
E07281,C02431,Checkout,2025-11-20,Mobile,Google
E07282,C04114,Product View,2025-05-16,Desktop,Facebook
E07283,C01842,Checkout,2025-07-21,Desktop,Google
E07284,C00822,Product View,2024-11-27,Mobile,Google
E07285,C03812,Visit,2024-09-10,Desktop,Google
E07286,C00787,Product View,2025-05-20,Desktop,Facebook
E07287,C03755,Add To Cart,2026-05-31,Tablet,Google
E07288,C00155,Visit,2025-03-25,Mobile,Instagram
E07289,C04464,Visit,2026-04-18,Desktop,Google
E07290,C04359,Add To Cart,2025-08-11,Mobile,Direct
E07291,C04628,Visit,2025-04-06,Tablet,Direct
E07292,C01026,Visit,2025-03-29,Desktop,Direct
E07293,C01827,Visit,2025-12-21,Desktop,Google
E07294,C01338,Purchase,2026-01-18,Tablet,Instagram
E07295,C03375,Visit,2026-03-03,Tablet,Direct
E07296,C02640,Product View,2025-09-15,Mobile,Instagram
E07297,C03407,Product View,2024-09-09,Tablet,Facebook
E07298,C00997,Product View,2025-01-29,Desktop,Instagram
E07299,C01452,Add To Cart,2024-07-17,Mobile,Direct
E07300,C01232,Visit,2025-07-28,Desktop,Direct
E07301,C02271,Visit,2025-11-12,Mobile,Facebook
E07302,C01656,Visit,2026-02-01,Mobile,Facebook
E07303,C03651,Product View,2025-01-07,Mobile,Google
E07304,C02638,Visit,2024-11-17,Tablet,Google
E07305,C01184,Product View,2025-09-02,Tablet,Google
E07306,C04202,Visit,2025-03-12,Desktop,Facebook
E07307,C04508,Checkout,2025-07-31,Tablet,Facebook
E07308,C00040,Checkout,2024-09-16,Desktop,Instagram
E07309,C00386,Product View,2025-09-20,Mobile,Google
E07310,C02347,Add To Cart,2024-12-25,Mobile,Instagram
E07311,C00888,Add To Cart,2025-03-05,Tablet,Instagram
E07312,C00983,Product View,2024-06-20,Desktop,Facebook
E07313,C01493,Product View,2024-07-23,Tablet,Instagram
E07314,C00020,Visit,2025-09-16,Mobile,Direct
E07315,C03596,Visit,2026-05-27,Desktop,Instagram
E07316,C00517,Add To Cart,2024-09-16,Mobile,Facebook
E07317,C01083,Product View,2026-05-20,Desktop,Direct
E07318,C01725,Product View,2024-10-22,Desktop,Direct
E07319,C02976,Add To Cart,2024-10-18,Mobile,Google
E07320,C03569,Visit,2025-11-23,Tablet,Facebook
E07321,C04182,Visit,2024-12-14,Tablet,Facebook
E07322,C04324,Add To Cart,2025-09-18,Mobile,Google
E07323,C03963,Visit,2025-10-18,Mobile,Facebook
E07324,C00237,Visit,2026-05-09,Mobile,Direct
E07325,C00239,Product View,2025-03-22,Desktop,Google
E07326,C02785,Product View,2025-11-19,Desktop,Direct
E07327,C02874,Visit,2025-04-27,Desktop,Direct
E07328,C02814,Product View,2024-10-11,Desktop,Direct
E07329,C04883,Product View,2026-02-06,Mobile,Instagram
E07330,C04481,Add To Cart,2024-10-11,Tablet,Google
E07331,C03873,Purchase,2025-07-14,Tablet,Google
E07332,C03975,Checkout,2025-06-03,Mobile,Direct
E07333,C02417,Checkout,2026-04-05,Mobile,Google
E07334,C03605,Visit,2025-07-28,Tablet,Facebook
E07335,C02094,Purchase,2025-04-16,Desktop,Direct
E07336,C04396,Checkout,2025-02-15,Mobile,Direct
E07337,C04866,Visit,2026-03-08,Mobile,Direct
E07338,C00809,Visit,2025-06-06,Tablet,Google
E07339,C04618,Checkout,2025-04-30,Tablet,Direct
E07340,C00775,Product View,2024-09-26,Tablet,Facebook
E07341,C03549,Checkout,2025-02-26,Mobile,Direct
E07342,C04214,Visit,2025-09-03,Desktop,Direct
E07343,C02173,Purchase,2024-12-12,Tablet,Google
E07344,C03881,Purchase,2025-11-02,Tablet,Direct
E07345,C04718,Product View,2026-05-14,Tablet,Instagram
E07346,C01515,Visit,2026-02-11,Desktop,Facebook
E07347,C00816,Purchase,2025-01-19,Tablet,Instagram
E07348,C02363,Add To Cart,2024-12-30,Desktop,Instagram
E07349,C00555,Visit,2025-04-23,Tablet,Direct
E07350,C03316,Visit,2025-02-05,Tablet,Google
E07351,C01331,Visit,2025-01-11,Mobile,Instagram
E07352,C04348,Product View,2024-08-22,Tablet,Instagram
E07353,C03519,Visit,2025-10-25,Tablet,Google
E07354,C00480,Visit,2026-02-21,Mobile,Direct
E07355,C02708,Visit,2024-07-17,Mobile,Google
E07356,C02606,Visit,2025-12-08,Desktop,Facebook
E07357,C02800,Purchase,2025-08-01,Mobile,Instagram
E07358,C01358,Visit,2025-10-23,Desktop,Instagram
E07359,C00554,Add To Cart,2025-05-24,Tablet,Direct
E07360,C02708,Visit,2025-07-27,Desktop,Facebook
E07361,C03789,Visit,2026-02-09,Mobile,Direct
E07362,C02873,Checkout,2026-01-22,Tablet,Instagram
E07363,C02723,Product View,2024-11-11,Mobile,Facebook
E07364,C02681,Checkout,2024-12-01,Mobile,Direct
E07365,C02593,Product View,2024-08-08,Desktop,Direct
E07366,C03982,Visit,2026-01-14,Desktop,Instagram
E07367,C04685,Product View,2024-08-16,Tablet,Google
E07368,C02527,Visit,2024-09-04,Desktop,Instagram
E07369,C01912,Add To Cart,2025-10-21,Tablet,Google
E07370,C03531,Visit,2025-12-04,Mobile,Facebook
E07371,C02352,Visit,2024-09-11,Mobile,Facebook
E07372,C04841,Product View,2026-02-07,Desktop,Google
E07373,C02693,Visit,2026-04-07,Mobile,Facebook
E07374,C04861,Visit,2025-08-11,Desktop,Direct
E07375,C04654,Add To Cart,2024-08-23,Desktop,Facebook
E07376,C03675,Visit,2025-03-10,Tablet,Google
E07377,C03650,Visit,2026-01-21,Desktop,Google
E07378,C01663,Add To Cart,2026-04-25,Tablet,Instagram
E07379,C04356,Visit,2025-07-13,Mobile,Google
E07380,C04478,Product View,2025-10-07,Desktop,Instagram
E07381,C02987,Purchase,2025-09-06,Mobile,Facebook
E07382,C04149,Product View,2025-09-25,Desktop,Direct
E07383,C04142,Product View,2026-04-01,Desktop,Instagram
E07384,C01910,Product View,2026-04-20,Mobile,Google
E07385,C01029,Product View,2025-08-04,Tablet,Facebook
E07386,C01696,Visit,2025-12-09,Tablet,Facebook
E07387,C00479,Add To Cart,2025-08-24,Mobile,Google
E07388,C02784,Product View,2024-08-17,Mobile,Google
E07389,C02943,Purchase,2026-05-17,Mobile,Google
E07390,C03518,Checkout,2024-09-12,Desktop,Facebook
E07391,C04191,Add To Cart,2026-05-17,Tablet,Facebook
E07392,C00967,Add To Cart,2025-05-19,Desktop,Google
E07393,C03053,Add To Cart,2024-12-25,Desktop,Google
E07394,C04309,Product View,2024-12-04,Mobile,Facebook
E07395,C03903,Product View,2025-01-26,Mobile,Google
E07396,C02969,Add To Cart,2026-02-05,Mobile,Instagram
E07397,C01303,Visit,2025-04-16,Mobile,Instagram
E07398,C04982,Visit,2025-10-04,Desktop,Facebook
E07399,C00417,Product View,2025-04-24,Tablet,Direct
E07400,C00379,Product View,2025-03-10,Mobile,Facebook
E07401,C02450,Visit,2025-01-20,Mobile,Instagram
E07402,C04160,Add To Cart,2025-04-19,Desktop,Google
E07403,C03324,Add To Cart,2026-03-06,Mobile,Direct
E07404,C04130,Add To Cart,2025-12-27,Mobile,Direct
E07405,C04650,Add To Cart,2024-07-07,Tablet,Direct
E07406,C01557,Add To Cart,2026-04-21,Mobile,Instagram
E07407,C02305,Visit,2026-03-26,Desktop,Google
E07408,C02556,Add To Cart,2025-07-10,Tablet,Google
E07409,C02532,Visit,2025-04-13,Tablet,Direct
E07410,C04788,Purchase,2024-12-19,Desktop,Instagram
E07411,C04973,Add To Cart,2025-12-17,Desktop,Direct
E07412,C04600,Visit,2025-07-03,Tablet,Instagram
E07413,C04551,Checkout,2026-06-01,Tablet,Instagram
E07414,C03749,Purchase,2024-12-12,Tablet,Facebook
E07415,C03561,Visit,2025-01-18,Mobile,Instagram
E07416,C03358,Visit,2025-07-25,Tablet,Direct
E07417,C04544,Add To Cart,2026-02-22,Mobile,Facebook
E07418,C04614,Visit,2026-05-03,Tablet,Direct
E07419,C02130,Visit,2026-05-29,Tablet,Direct
E07420,C01190,Visit,2026-06-05,Desktop,Direct
E07421,C03181,Visit,2025-08-22,Desktop,Facebook
E07422,C01017,Visit,2024-07-22,Mobile,Facebook
E07423,C04504,Add To Cart,2025-06-12,Desktop,Direct
E07424,C01600,Add To Cart,2025-09-03,Tablet,Facebook
E07425,C03296,Add To Cart,2025-10-11,Mobile,Instagram
E07426,C02286,Purchase,2026-02-17,Desktop,Google
E07427,C04566,Add To Cart,2024-07-20,Tablet,Instagram
E07428,C01194,Product View,2025-01-30,Tablet,Direct
E07429,C03894,Checkout,2025-11-11,Mobile,Google
E07430,C03253,Product View,2024-10-01,Desktop,Google
E07431,C00817,Product View,2025-07-28,Desktop,Direct
E07432,C02630,Purchase,2025-06-19,Tablet,Direct
E07433,C03664,Product View,2026-02-25,Tablet,Direct
E07434,C01346,Product View,2025-04-09,Mobile,Direct
E07435,C01409,Visit,2026-05-18,Tablet,Direct
E07436,C02379,Visit,2026-02-14,Tablet,Google
E07437,C00811,Product View,2024-07-25,Tablet,Facebook
E07438,C01917,Visit,2026-01-30,Desktop,Direct
E07439,C02428,Visit,2024-07-16,Mobile,Direct
E07440,C04991,Visit,2025-01-17,Desktop,Facebook
E07441,C03840,Add To Cart,2026-04-02,Mobile,Google
E07442,C04582,Purchase,2025-06-26,Tablet,Google
E07443,C00944,Visit,2025-11-08,Desktop,Direct
E07444,C03163,Visit,2025-08-10,Desktop,Direct
E07445,C00672,Product View,2024-12-04,Desktop,Direct
E07446,C02621,Product View,2026-02-25,Mobile,Direct
E07447,C02441,Checkout,2025-08-25,Mobile,Instagram
E07448,C01339,Product View,2025-11-03,Mobile,Facebook
E07449,C04461,Visit,2024-12-19,Mobile,Facebook
E07450,C01357,Add To Cart,2024-07-27,Desktop,Facebook
E07451,C04731,Checkout,2024-10-11,Desktop,Direct
E07452,C02914,Checkout,2024-11-22,Mobile,Google
E07453,C01014,Visit,2025-11-03,Mobile,Instagram
E07454,C00944,Product View,2026-02-15,Mobile,Google
E07455,C02153,Visit,2025-03-13,Mobile,Facebook
E07456,C02867,Product View,2024-08-16,Desktop,Facebook
E07457,C02509,Checkout,2025-09-05,Mobile,Instagram
E07458,C00210,Product View,2025-03-07,Tablet,Direct
E07459,C02083,Visit,2025-04-01,Tablet,Instagram
E07460,C04185,Purchase,2025-06-18,Tablet,Direct
E07461,C04856,Checkout,2024-10-24,Desktop,Direct
E07462,C02139,Add To Cart,2024-11-06,Mobile,Google
E07463,C02583,Product View,2025-11-02,Tablet,Direct
E07464,C01452,Visit,2026-01-26,Tablet,Google
E07465,C02466,Visit,2025-04-04,Desktop,Google
E07466,C03527,Checkout,2026-05-19,Mobile,Direct
E07467,C01819,Checkout,2025-02-11,Mobile,Instagram
E07468,C03994,Visit,2025-03-14,Mobile,Instagram
E07469,C03208,Product View,2025-01-11,Tablet,Instagram
E07470,C01760,Add To Cart,2025-01-17,Mobile,Facebook
E07471,C01168,Visit,2024-08-16,Tablet,Google
E07472,C04771,Visit,2025-07-16,Tablet,Direct
E07473,C01935,Product View,2025-11-26,Tablet,Google
E07474,C00777,Purchase,2026-03-15,Mobile,Google
E07475,C04839,Visit,2025-06-16,Desktop,Direct
E07476,C03129,Visit,2024-08-22,Desktop,Direct
E07477,C03823,Visit,2026-05-24,Mobile,Instagram
E07478,C03042,Purchase,2024-12-29,Desktop,Facebook
E07479,C02803,Visit,2025-07-19,Desktop,Facebook
E07480,C03043,Visit,2026-05-06,Tablet,Facebook
E07481,C01720,Visit,2025-10-02,Mobile,Google
E07482,C04927,Visit,2024-08-04,Mobile,Instagram
E07483,C01133,Purchase,2025-09-02,Mobile,Instagram
E07484,C04719,Purchase,2024-10-07,Mobile,Google
E07485,C04635,Add To Cart,2025-05-29,Tablet,Facebook
E07486,C00071,Purchase,2025-10-29,Tablet,Direct
E07487,C03430,Visit,2025-10-08,Tablet,Direct
E07488,C03304,Visit,2026-03-14,Desktop,Instagram
E07489,C02881,Visit,2024-09-15,Mobile,Facebook
E07490,C00108,Add To Cart,2025-01-18,Mobile,Direct
E07491,C03606,Product View,2024-08-09,Desktop,Instagram
E07492,C01631,Product View,2025-02-18,Tablet,Google
E07493,C04358,Visit,2026-02-01,Mobile,Direct
E07494,C03307,Add To Cart,2024-08-25,Mobile,Google
E07495,C03397,Add To Cart,2026-04-03,Mobile,Google
E07496,C00075,Purchase,2025-05-03,Mobile,Direct
E07497,C02130,Visit,2025-01-09,Mobile,Instagram
E07498,C01291,Product View,2024-09-28,Mobile,Instagram
E07499,C00307,Add To Cart,2024-07-24,Desktop,Facebook
E07500,C00318,Visit,2026-05-10,Desktop,Instagram
E07501,C03912,Visit,2026-05-19,Tablet,Instagram
E07502,C03720,Visit,2026-04-04,Desktop,Google
E07503,C00725,Visit,2026-04-28,Mobile,Direct
E07504,C03319,Add To Cart,2024-07-29,Desktop,Facebook
E07505,C04387,Visit,2025-02-25,Tablet,Google
E07506,C04507,Add To Cart,2025-11-02,Tablet,Direct
E07507,C02069,Visit,2024-12-22,Mobile,Instagram
E07508,C04914,Add To Cart,2025-02-17,Desktop,Google
E07509,C00416,Visit,2024-12-08,Mobile,Instagram
E07510,C03546,Checkout,2026-03-29,Tablet,Facebook
E07511,C03059,Purchase,2025-08-03,Desktop,Google
E07512,C03768,Visit,2025-12-22,Mobile,Google
E07513,C03692,Purchase,2026-04-11,Tablet,Facebook
E07514,C04905,Visit,2025-05-14,Desktop,Instagram
E07515,C04105,Purchase,2025-02-24,Mobile,Facebook
E07516,C00845,Visit,2024-11-08,Desktop,Direct
E07517,C03389,Add To Cart,2025-02-11,Tablet,Google
E07518,C01509,Visit,2025-08-28,Desktop,Instagram
E07519,C03065,Visit,2026-04-29,Mobile,Direct
E07520,C00118,Product View,2025-02-10,Mobile,Direct
E07521,C03666,Add To Cart,2025-10-16,Desktop,Direct
E07522,C00679,Visit,2025-08-19,Desktop,Google
E07523,C01265,Visit,2025-10-28,Desktop,Instagram
E07524,C00852,Visit,2026-02-19,Mobile,Facebook
E07525,C02992,Visit,2025-06-16,Desktop,Google
E07526,C04703,Add To Cart,2025-11-14,Tablet,Direct
E07527,C04546,Product View,2025-01-01,Mobile,Facebook
E07528,C00266,Visit,2025-07-20,Mobile,Instagram
E07529,C00822,Visit,2025-03-18,Desktop,Facebook
E07530,C00050,Visit,2025-09-05,Mobile,Direct
E07531,C03015,Checkout,2026-05-25,Tablet,Facebook
E07532,C01221,Product View,2026-03-15,Tablet,Facebook
E07533,C01282,Visit,2025-09-22,Desktop,Instagram
E07534,C03220,Visit,2025-10-01,Mobile,Google
E07535,C01851,Add To Cart,2025-11-25,Desktop,Facebook
E07536,C02597,Add To Cart,2025-03-22,Mobile,Google
